evidence_layer,block,seed_or_n,metric,value,sample_std,source,paper_location,interpretation_boundary
posthoc_external,JH3_3_KAUH_external,1,patient_flat4_macro_f1,0.3729080210659586,,result/reproduce/pafa_joint_hierarchy/PAFA_JH3_3_HF_KAUH_external_seed42/run_summary.json,Section/4evaluation.tex,"user-authorized fixed JH3.3 checkpoint external diagnostic; selected epoch21; not clean, not native HF/KAUH reproduction, not paper primary result"
posthoc_external,JH3_3_KAUH_external,1,patient_flat4_uar,0.4956445993031359,,result/reproduce/pafa_joint_hierarchy/PAFA_JH3_3_HF_KAUH_external_seed42/run_summary.json,Section/4evaluation.tex,"user-authorized fixed JH3.3 checkpoint external diagnostic; selected epoch21; not clean, not native HF/KAUH reproduction, not paper primary result"
historical_single_seed_pair,historical_HF_off,42,crackle_auroc,0.9516197557089751,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/historical_jh2_spr_cw_posthoc/metrics.json,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_off,42,crackle_auprc,0.5847171409560206,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/historical_jh2_spr_cw_posthoc/metrics.json,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_off,42,cw_macro_auroc,0.9680633538961361,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/historical_jh2_spr_cw_posthoc/metrics.json,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_off,42,cw_macro_auprc,0.762431778571505,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/historical_jh2_spr_cw_posthoc/metrics.json,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_on,42,crackle_auroc,0.9505133651973801,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/terminal/selected_sprsound_predictions_scored.npz,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_on,42,crackle_auprc,0.5421055184276099,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/terminal/selected_sprsound_predictions_scored.npz,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_on,42,cw_macro_auroc,0.9695049904109809,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/terminal/selected_sprsound_predictions_scored.npz,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_on,42,cw_macro_auprc,0.7512222353678639,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/terminal/selected_sprsound_predictions_scored.npz,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_on_minus_off,42,crackle_auroc,-0.0011063905115950012,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/historical_jh2_spr_cw_posthoc/metrics.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/terminal/selected_sprsound_predictions_scored.npz,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_on_minus_off,42,crackle_auprc,-0.042611622528410664,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/historical_jh2_spr_cw_posthoc/metrics.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/terminal/selected_sprsound_predictions_scored.npz,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_on_minus_off,42,wheeze_auroc,0.003989663541284716,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/historical_jh2_spr_cw_posthoc/metrics.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/terminal/selected_sprsound_predictions_scored.npz,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_on_minus_off,42,wheeze_auprc,0.020192536121128368,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/historical_jh2_spr_cw_posthoc/metrics.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/terminal/selected_sprsound_predictions_scored.npz,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_on_minus_off,42,cw_macro_auroc,0.0014416365148448573,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/historical_jh2_spr_cw_posthoc/metrics.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/terminal/selected_sprsound_predictions_scored.npz,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
historical_single_seed_pair,historical_HF_on_minus_off,42,cw_macro_auprc,-0.011209543203641092,,result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/historical_jh2_spr_cw_posthoc/metrics.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH4_JH2_HFaux_seed42_attempt2/terminal/selected_sprsound_predictions_scored.npz,Section/4evaluation.tex,exact historical single-seed JH2 HF-off/JH4 HF-on pair; no current fresh42 substitution; diagnostic only
benchmark_control_seed42,Full_reference_seed42,42,selected_epoch,17,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,completed_epochs,27,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,elapsed_minutes,274.0128489687505,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,updates,8802,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_Score,0.6116921704422371,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPRSound_official_Score,0.9036737183947863,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPRSound_CW_mean_AUROC,0.9717189550767149,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_Sp,0.8036732108929703,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_Se,0.41971112999150384,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_Macro-F1,0.4850902518857916,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_UAR,0.47114299328691617,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_both_recall,0.24475524475524477,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_both_f1,0.2681992337164751,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_crackle_recall,0.5192604006163328,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_crackle_f1,0.506006006006006,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_normal_recall,0.8036732108929703,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_normal_f1,0.767462957363169,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_wheeze_recall,0.3168831168831169,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,ICBHI_wheeze_f1,0.39869281045751637,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPRSound_Sp,0.8403846153846154,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPRSound_Se,0.9717223650385605,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPRSound_Macro-F1,0.859170668559736,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPRSound_UAR,0.906053490211588,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPRSound_abnormal_recall,0.9717223650385605,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPRSound_abnormal_f1,0.8102893890675241,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPRSound_normal_recall,0.8403846153846154,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPRSound_normal_f1,0.908051948051948,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPR_crackle_AUROC,0.9570277925296513,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPR_crackle_AUPRC,0.5630817472381565,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPR_crackle_eligible,1429,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPR_crackle_positive,84,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPR_crackle_negative,1345,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPR_wheeze_AUROC,0.9864101176237786,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPR_wheeze_AUPRC,0.9406813861785353,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPR_wheeze_eligible,1429,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPR_wheeze_positive,306,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,Full_reference_seed42,42,SPR_wheeze_negative,1123,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,selected_epoch,18,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,completed_epochs,28,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,elapsed_minutes,256.86890056804987,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,updates,9128,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_Score,0.5616537789153843,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPRSound_official_Score,0.5686373921846284,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/run_summary.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPRSound_CW_mean_AUROC,0.812306159370114,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_Sp,0.6713109563014567,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_Se,0.4519966015293118,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_Macro-F1,0.44992628705502324,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_UAR,0.48529840400365626,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_both_recall,0.4825174825174825,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_both_f1,0.32242990654205606,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_crackle_recall,0.6055469953775039,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_crackle_f1,0.51171875,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_normal_recall,0.6713109563014567,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_normal_f1,0.7033842070338421,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_wheeze_recall,0.18181818181818182,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,ICBHI_wheeze_f1,0.26217228464419473,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPRSound_Sp,0.6384615384615384,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPRSound_Se,0.506426735218509,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPRSound_Macro-F1,0.5549926752458398,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPRSound_UAR,0.5724441368400237,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPRSound_abnormal_recall,0.506426735218509,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPRSound_abnormal_f1,0.4095634095634096,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPRSound_normal_recall,0.6384615384615384,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPRSound_normal_f1,0.70042194092827,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPR_crackle_AUROC,0.8040715170826696,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPR_crackle_AUPRC,0.1974647444143883,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPR_crackle_eligible,1429,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPR_crackle_positive,84,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPR_crackle_negative,1345,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPR_wheeze_AUROC,0.8205408016575583,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
benchmark_control_seed42,ICBHI_only,42,SPR_wheeze_AUPRC,0.57508556422333,,result/reproduce/pafa_joint_hierarchy/PAFA_BENCHMARK_4COND_seed42/icbhi_only/seed_42/terminal/native_metrics.json,Section/4evaluation.tex,seed42 official-test-selected benchmark control; Full is existing fresh42 reference only; not clean or causal evidence
